181;Deutsche Bank;2020-01-14 06:43:45;2022-12-01 05:39:56;2022-07-04;267.0037745257999;Strong Sell;Нельзя сказать иначе в текущей ситуации, но выручка компании ...;850
182;Citigroup;2020-12-05 14:20:17;2022-12-03 15:31:20;2021-07-02;206.46439041114235;Buy;Наши аналитики рассчитывают на ...;330
183;UBS;2021-03-21 17:06:30;2022-04-13 07:00:49;2022-09-17;32.95441547435328;Strong Buy;Сегодня нельзя представить что прибыль компании...;945
184;Benchmark Co.;2021-04-29 18:23:25;2022-04-23 08:18:00;2021-07-29;314.1810737346212;Sell;В данной обстановке мы считаем, что компания...;724
185;Needham;2020-02-02 04:36:10;2022-01-04 01:17:04;2022-04-01;383.13143727806874;Hold;Данный прогноз является отражением...;118
186;Morgan Stanley;2021-03-19 10:11:33;2022-07-16 08:10:41;2022-05-23;127.78528319263755;Sell;Мы думаем что дальнейший рост компании...;100
187;TD Securities;2020-09-19 12:26:04;2022-07-04 03:31:07;2021-06-03;954.7983603308395;Sell;Прогноз основывается на следующих показателях...;261
188;Wells Fargo;2021-05-30 02:41:23;2022-06-14 18:59:38;2022-02-08;872.9247244368838;Sell;Наше бюро рассчитывает, что показатели компании...;811
189;Craig-Hallum;2021-08-23 05:15:30;2022-12-31 07:48:38;2022-10-11;515.1359034729976;Strong Sell;Наши аналитики считают...;172
190;Почта банк;2020-04-27 22:18:09;2022-05-19 13:58:07;2022-07-12;220.07533995678378;Buy;Мы считаем что цена данной акции...;864
191;Scotiabank;2020-04-13 08:24:38;2022-03-12 01:41:58;2021-01-09;857.2260582956192;Sell;Мы думаем что дальнейший рост компании...;530
192;Альфа-банк;2020-10-08 09:43:41;2022-05-02 11:54:19;2022-09-07;527.7999853890564;Strong Buy;Мы считаем что цена данной акции...;868
193;Альфа-банк;2021-05-21 16:15:38;2022-04-20 20:51:36;2022-12-06;630.477164665111;Hold;Я думаю что причина такой выручки заключается в следующем...;379
194;Сбер;2020-09-21 11:58:48;2022-05-24 04:20:13;2021-05-28;80.71195867300993;Strong Buy;Мы все уверенны, что данная компания...;215
195;CIBC;2021-06-14 06:57:26;2022-04-29 17:32:33;2022-07-24;729.2945218010115;Sell;Я думаю что причина такой выручки заключается в следующем...;802
196;Truist Financial;2021-10-11 07:25:14;2022-12-26 02:51:53;2022-05-31;674.5439981092071;Strong Buy;Прогноз основывается на следующих показателях...;895
197;ВТБ;2021-03-18 11:49:22;2022-10-09 11:19:12;2022-09-17;631.3509305387126;Sell;Нельзя сказать иначе в текущей ситуации, но выручка компании ...;817
198;UBS;2020-12-04 23:35:12;2022-12-15 14:40:38;2021-10-23;489.5218761919475;Buy;Наше бюро рассчитывает, что показатели компании...;925
199;CIBC;2020-05-06 20:26:59;2022-04-26 02:10:30;2020-11-23;823.4898972150708;Sell;Данный прогноз является отражением...;415
200;Jefferies;2021-12-04 19:48:44;2022-02-15 16:53:39;2021-12-20;447.288758285915;Strong Buy;В данной обстановке мы считаем, что компания...;165
201;CIBC;2020-11-13 21:12:29;2022-06-29 18:37:02;2021-09-05;727.5270260159579;Sell;Нельзя сказать иначе в текущей ситуации, но выручка компании ...;911
202;Сбер;2020-05-22 11:54:53;2022-11-13 03:51:19;2021-03-23;12.993151473993638;Strong Buy;Наше бюро рассчитывает, что показатели компании...;21
203;Needham;2020-11-05 23:04:54;2022-01-10 08:09:01;2022-06-08;785.1311545870547;Hold;Мы думаем что дальнейший рост компании...;217
204;Kepler Capital;2021-06-04 14:58:36;2022-08-23 23:07:06;2022-04-23;470.35285619266506;Strong Buy;Наши аналитики считают...;526
205;MKM Partners;2021-05-11 16:18:41;2022-01-14 10:59:21;2021-12-05;541.5476308349572;Sell;Сегодня нельзя представить что прибыль компании...;301
206;CIBC;2020-10-15 04:16:11;2022-04-08 21:01:35;2021-04-28;113.04398619428403;Strong Buy;Нельзя сказать иначе в текущей ситуации, но выручка компании ...;511
207;Nomura;2021-12-24 08:57:51;2022-10-01 01:12:45;2022-11-13;297.6278867736625;Strong Buy;Мы все уверенны, что данная компания...;83
208;Росбанк;2021-11-23 09:34:57;2022-02-18 03:02:44;2022-06-15;224.22024649195976;Hold;Прогноз основывается на следующих показателях...;363
209;Kepler Capital;2020-03-02 11:02:21;2022-12-07 07:00:47;2022-12-15;959.5009961727704;Buy;В данной обстановке мы считаем, что компания...;715
210;CIBC;2020-05-14 01:33:02;2022-07-08 14:07:42;2022-07-25;705.2050851637554;Sell;Наши аналитики рассчитывают на ...;68
211;Bernstein;2020-02-11 23:23:11;2022-08-25 01:12:59;2022-10-26;939.0030731594053;Hold;Мы считаем что цена данной акции...;45
212;Росбанк;2021-03-08 23:10:12;2022-08-28 22:12:32;2022-07-06;744.6029290324193;Strong Sell;Я не думаю что сегодня можно с уверенностью сказать...;250
213;Piper Sandler;2021-02-02 23:42:47;2022-01-26 16:10:32;2022-10-03;682.825963595389;Hold;Наше бюро рассчитывает, что показатели компании...;580
214;Почта банк;2021-11-08 01:40:12;2022-11-29 12:56:56;2022-06-26;689.4451287060019;Sell;Наше бюро рассчитывает, что показатели компании...;960
215;Raymond James;2021-04-03 05:20:23;2022-11-26 06:20:53;2021-08-16;182.18383890388756;Strong Sell;Мы считаем что цена данной акции...;240
216;CIBC;2020-05-28 21:03:44;2022-01-17 15:55:18;2021-06-15;496.3355440404525;Hold;В данной обстановке мы считаем, что компания...;990
217;Bernstein;2020-01-11 09:49:18;2022-06-03 06:36:16;2020-03-13;824.8550133831329;Strong Sell;Наши аналитики считают...;105
218;Bernstein;2021-08-14 07:05:00;2022-06-13 01:56:13;2022-09-23;938.7598774931865;Strong Buy;Нельзя сказать иначе в текущей ситуации, но выручка компании ...;27
219;Raymond James;2021-12-18 20:15:05;2022-08-23 03:26:42;2022-11-17;926.4958218698041;Sell;Я думаю что причина такой выручки заключается в следующем...;919
220;Stephens;2020-04-15 04:28:59;2022-10-09 12:29:49;2021-03-02;291.44325076793535;Hold;Я думаю что причина такой выручки заключается в следующем...;110
221;Stephens;2020-05-01 20:44:57;2022-11-16 09:12:18;2021-11-15;512.8905701177422;Sell;Нельзя сказать иначе в текущей ситуации, но выручка компании ...;394
222;Газпромбанк;2020-01-15 15:23:25;2022-03-13 17:01:17;2020-10-23;621.7061822538525;Sell;Прогноз основывается на следующих показателях...;653
223;National Bank;2020-04-17 02:54:32;2022-04-15 06:09:07;2022-10-04;687.8439479710244;Hold;Наше издание рекомендует вам ...;3
224;Nomura;2021-11-08 03:48:13;2022-11-13 21:23:31;2021-11-29;403.629707697623;Hold;Я не думаю что сегодня можно с уверенностью сказать...;6
225;Raymond James;2020-10-11 03:41:45;2022-01-20 23:45:20;2020-10-18;746.8871355586906;Strong Sell;Прогноз основывается на следующих показателях...;633
226;Kepler Capital;2020-07-03 04:01:23;2022-01-24 02:27:20;2021-04-27;868.4855840869757;Buy;Мы думаем что дальнейший рост компании...;574
227;Stephens;2020-08-27 06:22:04;2022-04-14 22:56:53;2021-06-25;913.0923826682506;Strong Sell;Наше издание рекомендует вам ...;539
228;Сбер;2020-06-29 13:46:15;2022-02-14 21:37:21;2020-08-20;669.1633377820539;Sell;Мы все уверенны, что данная компания...;29
229;Needham;2021-07-14 23:27:02;2022-07-18 13:14:52;2021-10-16;809.9000668080904;Hold;Наши аналитики рассчитывают на ...;981
230;National Bank;2020-06-23 22:38:59;2022-09-10 17:25:15;2022-02-28;213.5814161230084;Sell;Данный прогноз является отражением...;591
231;Росбанк;2021-06-02 20:31:28;2022-03-13 02:33:56;2021-09-21;328.16939440961613;Strong Sell;Данный прогноз является отражением...;235
232;Raymond James;2021-08-22 18:54:21;2022-12-11 11:30:01;2022-07-20;30.84427153233915;Sell;Я думаю что причина такой выручки заключается в следующем...;553
233;Robert W. Baird;2021-02-24 07:32:55;2022-01-13 10:32:28;2022-01-26;803.064747359856;Strong Buy;Нельзя сказать иначе в текущей ситуации, но выручка компании ...;825
234;Сбер;2020-11-20 20:01:08;2022-06-12 22:59:31;2022-05-31;989.7901120669396;Buy;Данный прогноз является отражением...;390
235;Craig-Hallum;2020-05-13 00:56:17;2022-10-17 09:26:31;2022-09-22;518.5455444534126;Strong Buy;Наши аналитики считают...;985
236;Росбанк;2020-07-20 23:09:10;2022-09-28 16:26:39;2022-04-30;594.2428250123777;Sell;Мы все уверенны, что данная компания...;118
237;Wells Fargo;2020-06-15 00:18:05;2022-10-24 23:48:22;2022-09-24;429.09144853046996;Strong Buy;Наше издание рекомендует вам ...;447
238;MKM Partners;2020-07-26 14:29:46;2022-08-17 17:09:08;2021-08-04;49.704652105543836;Buy;В данной обстановке мы считаем, что компания...;789
239;Benchmark Co.;2021-05-11 16:28:54;2022-01-20 03:19:45;2022-10-03;505.4372536579393;Sell;Наши аналитики рассчитывают на ...;604
240;Сбер;2020-03-26 06:49:44;2022-06-26 11:58:48;2022-01-20;546.6874998838935;Strong Buy;Я не думаю что сегодня можно с уверенностью сказать...;922
241;Truist Financial;2020-05-13 21:22:43;2022-08-26 04:42:47;2022-08-03;616.5735584313552;Sell;Наше издание рекомендует вам ...;964
242;Deutsche Bank;2020-01-22 08:27:30;2022-07-06 09:50:54;2022-12-30;831.5887317752747;Strong Buy;Мы все уверенны, что данная компания...;852
243;Stifel Nicolaus;2020-12-23 09:54:07;2022-04-01 04:18:19;2022-12-22;482.99384431029904;Buy;Наши аналитики рассчитывают на ...;260
244;Jefferies;2021-08-24 16:13:57;2022-02-21 17:35:04;2022-09-13;49.33693259546023;Buy;Наши аналитики рассчитывают на ...;289
245;Газпромбанк;2020-07-30 00:46:50;2022-10-20 00:17:28;2022-09-30;574.4876526210198;Buy;Данный прогноз является отражением...;815
246;Citigroup;2020-06-24 02:41:29;2022-05-18 17:34:52;2022-08-31;293.7381535493605;Strong Sell;В данной обстановке мы считаем, что компания...;926
247;Bernstein;2021-07-17 01:01:02;2022-01-14 09:15:29;2022-01-04;557.1126474580167;Strong Buy;Прогноз основывается на следующих показателях...;931
248;Альфа-банк;2020-09-03 08:37:41;2022-04-12 14:16:26;2022-02-09;295.2076021584019;Buy;Прогноз основывается на следующих показателях...;262
249;Craig-Hallum;2021-08-16 05:44:28;2022-02-27 19:05:18;2021-09-21;889.8941923091857;Hold;Прогноз основывается на следующих показателях...;772
250;Morgan Stanley;2021-08-12 20:27:27;2022-05-04 07:48:40;2022-12-04;669.5887336586859;Strong Sell;Я думаю что причина такой выручки заключается в следующем...;879
251;Barrington;2020-10-05 12:10:43;2022-09-19 12:23:34;2020-11-10;987.2504478821164;Strong Sell;Мы считаем что цена данной акции...;345
252;Piper Sandler;2021-02-23 17:36:55;2022-11-08 00:58:33;2022-08-13;70.91169852125097;Sell;Мы думаем что дальнейший рост компании...;376
253;TD Securities;2020-09-26 03:52:36;2022-06-30 22:08:02;2022-04-13;21.27475112747977;Hold;Мы считаем что цена данной акции...;205
254;Почта банк;2020-12-16 21:41:46;2022-07-04 11:57:34;2022-11-16;806.5464742427278;Hold;В данной обстановке мы считаем, что компания...;51
255;Scotiabank;2021-11-29 23:12:50;2022-05-16 16:42:55;2022-07-21;357.921938609895;Sell;Наши аналитики считают...;746
256;Wells Fargo;2020-04-05 16:27:20;2022-01-21 07:55:28;2022-10-03;203.75174222085585;Buy;Мы все уверенны, что данная компания...;395
257;Wells Fargo;2020-12-26 15:28:56;2022-11-17 22:12:24;2022-02-01;682.2203287274227;Buy;Наши аналитики рассчитывают на ...;135
258;Почта банк;2021-12-16 08:14:46;2022-11-15 17:32:20;2022-08-17;267.6987415251915;Buy;Наши аналитики считают...;660
259;Benchmark Co.;2020-02-14 14:06:19;2022-06-21 12:38:43;2021-12-17;634.6792935914572;Hold;Наши аналитики рассчитывают на ...;106
260;UBS;2021-12-17 06:32:19;2022-08-24 20:57:50;2022-01-08;220.20573999570541;Hold;Я не думаю что сегодня можно с уверенностью сказать...;597
261;Barrington;2021-07-06 15:43:05;2022-09-23 02:03:27;2021-11-19;222.95398114591313;Hold;Мы все уверенны, что данная компания...;167
262;Raymond James;2020-11-25 15:39:21;2022-03-15 08:22:05;2022-08-31;133.62502601705074;Buy;Наши аналитики рассчитывают на ...;916
263;Needham;2021-11-09 10:25:44;2022-03-10 04:18:09;2021-12-17;909.4575095142275;Strong Sell;Сегодня нельзя представить что прибыль компании...;631
264;Raymond James;2020-08-16 04:06:59;2022-01-16 01:40:35;2021-06-16;908.9777118992214;Sell;В данной обстановке мы считаем, что компания...;186
265;National Bank;2021-06-30 10:30:00;2022-07-05 17:57:55;2022-12-08;40.22305828928771;Strong Buy;Наше бюро рассчитывает, что показатели компании...;616
266;Truist Financial;2021-08-19 00:23:04;2022-05-04 03:59:12;2022-01-31;814.3677030755625;Buy;Я не думаю что сегодня можно с уверенностью сказать...;91
267;Газпромбанк;2020-06-15 13:45:25;2022-01-04 01:10:25;2022-06-13;110.8236115596305;Strong Sell;Наши аналитики рассчитывают на ...;232
268;Wells Fargo;2020-06-19 07:41:38;2022-11-11 12:21:23;2022-06-24;136.21579360297122;Strong Buy;Я думаю что причина такой выручки заключается в следующем...;330
269;Nomura;2021-03-31 14:26:43;2022-02-23 05:46:32;2021-12-21;489.92938607117543;Buy;Я не думаю что сегодня можно с уверенностью сказать...;944
270;Truist Financial;2021-11-11 10:41:48;2022-07-08 08:38:34;2021-12-03;631.4009572278907;Sell;Сегодня нельзя представить что прибыль компании...;396
271;Morgan Stanley;2020-06-18 01:52:56;2022-12-20 23:34:19;2021-10-14;846.0245378229405;Strong Buy;Мы считаем что цена данной акции...;318
272;TD Securities;2020-08-25 10:09:17;2022-03-30 01:40:57;2022-01-14;856.0922307987332;Buy;Данный прогноз является отражением...;696
273;Сбер;2020-07-28 07:06:03;2022-12-20 07:43:47;2022-02-17;258.1343135363303;Buy;Сегодня нельзя представить что прибыль компании...;601
274;Guggenheim;2020-08-25 13:29:51;2022-10-03 23:21:21;2022-08-03;161.6822320555269;Strong Sell;Прогноз основывается на следующих показателях...;179
275;Kepler Capital;2020-07-13 05:09:14;2022-12-21 16:40:43;2021-04-07;167.97005117575208;Strong Buy;Мы считаем что цена данной акции...;343
276;Guggenheim;2021-11-30 06:52:03;2022-10-01 22:27:16;2022-09-16;757.9347973573301;Strong Buy;Сегодня нельзя представить что прибыль компании...;397
277;Raymond James;2020-09-29 17:52:54;2022-08-23 17:36:39;2021-05-06;161.43202855708248;Sell;Данный прогноз является отражением...;876
278;UBS;2021-01-14 01:58:14;2022-01-30 00:43:27;2022-09-13;932.3067013827607;Hold;Мы считаем что цена данной акции...;797
279;Росбанк;2020-05-15 18:38:33;2022-07-15 09:30:54;2022-08-23;543.9099844155328;Sell;Мы считаем что цена данной акции...;301
280;Kepler Capital;2021-06-11 04:56:26;2022-07-06 07:58:40;2021-09-20;469.8638670225267;Sell;Наше бюро рассчитывает, что показатели компании...;696
281;Bernstein;2021-07-03 01:27:56;2022-11-08 03:19:20;2022-12-26;855.0325452403152;Sell;Наше издание рекомендует вам ...;311
282;Kepler Capital;2020-10-28 15:41:16;2022-06-28 20:43:29;2022-04-13;82.0959560724101;Sell;Мы все уверенны, что данная компания...;915
283;Альфа-банк;2020-04-16 09:43:43;2022-09-29 20:39:21;2021-08-29;903.892413486325;Strong Sell;Мы считаем что цена данной акции...;316
284;CIBC;2021-03-26 10:48:37;2022-09-11 18:39:02;2021-04-06;446.01632447996866;Hold;Наше издание рекомендует вам ...;244
285;Wells Fargo;2021-09-29 00:44:19;2022-12-30 15:21:23;2022-11-20;684.2249271798846;Sell;Данный прогноз является отражением...;815
286;Сбер;2021-11-17 17:48:49;2022-12-13 19:04:56;2022-08-03;638.638027531534;Buy;В данной обстановке мы считаем, что компания...;440
287;UBS;2021-10-20 04:51:08;2022-04-28 11:55:39;2022-01-10;599.4997009843992;Strong Buy;Я думаю что причина такой выручки заключается в следующем...;388
288;Barrington;2021-10-11 14:21:13;2022-12-02 22:13:33;2022-06-27;843.8742577479579;Sell;Наши аналитики рассчитывают на ...;571
289;Craig-Hallum;2021-04-07 04:06:04;2022-03-17 05:43:18;2022-09-18;918.7973930547705;Hold;Наше издание рекомендует вам ...;688
290;Needham;2020-07-29 18:41:16;2022-02-13 20:25:11;2021-03-01;443.7081942113437;Strong Sell;Мы считаем что цена данной акции...;732
291;Jefferies;2020-05-09 06:54:53;2022-03-24 14:37:15;2022-08-02;290.12254017089504;Strong Buy;В данной обстановке мы считаем, что компания...;588
292;Росбанк;2021-01-30 06:25:48;2022-11-13 17:03:35;2021-09-27;918.7894108863967;Sell;Наше бюро рассчитывает, что показатели компании...;559
293;TD Securities;2020-06-23 03:45:43;2022-10-16 14:00:57;2021-06-08;489.02706000228545;Strong Buy;Сегодня нельзя представить что прибыль компании...;208
294;Nomura;2021-11-19 07:46:33;2022-06-13 06:27:35;2022-02-24;544.9282238172004;Strong Buy;Мы думаем что дальнейший рост компании...;844
295;Kepler Capital;2021-10-31 21:26:57;2022-06-01 20:03:56;2022-05-29;436.4010716821552;Strong Buy;Наше издание рекомендует вам ...;890
296;Jefferies;2020-06-04 11:21:34;2022-12-11 06:35:00;2020-07-20;682.5144631551586;Strong Buy;Наше бюро рассчитывает, что показатели компании...;474
297;Craig-Hallum;2020-07-26 10:56:06;2022-07-29 01:33:09;2021-08-06;190.0557970161083;Strong Sell;Мы считаем что цена данной акции...;41
298;Deutsche Bank;2021-08-01 22:55:02;2022-01-10 04:03:00;2022-07-06;641.8084583564229;Sell;Я не думаю что сегодня можно с уверенностью сказать...;259
299;Wells Fargo;2020-04-22 16:00:49;2022-11-22 21:04:52;2020-07-20;880.2178165279399;Sell;Наши аналитики рассчитывают на ...;369
300;Stephens;2020-12-28 14:33:14;2022-11-17 19:37:55;2022-12-14;283.2464282926184;Buy;Сегодня нельзя представить что прибыль компании...;808
301;Stephens;2021-03-19 02:53:17;2022-12-04 19:16:48;2021-03-28;267.5047414511412;Strong Sell;Прогноз основывается на следующих показателях...;413
302;Wells Fargo;2020-08-06 15:20:33;2022-12-22 09:19:55;2022-01-24;442.72031801013065;Buy;Я не думаю что сегодня можно с уверенностью сказать...;161
303;Barrington;2021-12-02 17:08:42;2022-03-22 10:38:01;2022-09-25;64.56480202984883;Hold;Нельзя сказать иначе в текущей ситуации, но выручка компании ...;547
304;Bernstein;2021-01-30 02:28:11;2022-12-23 16:58:30;2021-10-03;196.64308972412982;Strong Sell;Прогноз основывается на следующих показателях...;327
305;Barrington;2021-12-04 13:16:56;2022-02-28 13:46:05;2022-02-07;76.4910052899155;Hold;Наши аналитики считают...;14
306;Stifel Nicolaus;2020-09-16 03:01:06;2022-11-28 07:57:25;2022-04-26;688.6791449768222;Strong Buy;Наши аналитики рассчитывают на ...;92
307;Guggenheim;2021-04-04 23:21:04;2022-12-23 14:09:31;2022-02-03;338.0680303708041;Sell;Наше бюро рассчитывает, что показатели компании...;320
308;Россельхозбанк;2020-05-21 19:49:36;2022-08-23 15:51:04;2022-12-30;493.82078389114287;Buy;Нельзя сказать иначе в текущей ситуации, но выручка компании ...;261
309;National Bank;2021-12-27 00:31:19;2022-01-30 20:45:52;2022-06-01;541.1058790446953;Sell;Прогноз основывается на следующих показателях...;824
310;Raymond James;2020-08-08 11:16:10;2022-04-20 19:20:51;2020-12-22;713.513166292515;Hold;Сегодня нельзя представить что прибыль компании...;777
311;Raymond James;2021-11-10 16:30:30;2022-11-10 01:54:10;2022-11-19;629.9997748909801;Sell;Я не думаю что сегодня можно с уверенностью сказать...;891
312;Stifel Nicolaus;2021-04-27 19:10:26;2022-05-27 03:41:56;2022-02-04;777.2572535641868;Strong Sell;Сегодня нельзя представить что прибыль компании...;741
313;Craig-Hallum;2020-05-18 15:02:11;2022-07-28 14:39:04;2022-10-30;958.755472831248;Sell;Наши аналитики рассчитывают на ...;313
314;National Bank;2020-07-13 11:18:55;2022-12-08 13:25:47;2022-08-01;328.17765917215326;Sell;Мы считаем что цена данной акции...;640
315;Россельхозбанк;2021-07-23 15:13:21;2022-11-08 19:25:38;2021-10-04;754.1035897357497;Hold;Наше издание рекомендует вам ...;460
316;Guggenheim;2020-05-23 03:43:51;2022-03-25 04:02:17;2022-04-12;906.1182175506476;Sell;Мы думаем что дальнейший рост компании...;761
317;Сбер;2021-02-02 08:12:26;2022-01-27 06:57:15;2021-11-29;560.3101048277932;Hold;Сегодня нельзя представить что прибыль компании...;114
318;Piper Sandler;2021-08-02 08:26:15;2022-09-07 12:36:00;2021-09-28;520.8308181508528;Buy;Нельзя сказать иначе в текущей ситуации, но выручка компании ...;420
319;Deutsche Bank;2021-08-23 03:55:12;2022-05-27 03:00:50;2022-12-23;135.02600382523818;Sell;Прогноз основывается на следующих показателях...;186
320;Kepler Capital;2020-08-23 21:40:48;2022-05-08 23:42:58;2021-08-16;655.1859498476769;Hold;Я не думаю что сегодня можно с уверенностью сказать...;98
321;Benchmark Co.;2020-02-14 22:49:31;2022-08-01 20:11:38;2022-12-21;999.2365890685404;Sell;Сегодня нельзя представить что прибыль компании...;847
322;Stifel Nicolaus;2020-09-07 06:03:49;2022-11-02 17:35:00;2021-07-23;542.7969688998808;Hold;Наши аналитики рассчитывают на ...;882
323;Susquehanna;2020-02-03 04:58:35;2022-08-11 12:23:27;2021-06-28;375.78633134102574;Hold;Сегодня нельзя представить что прибыль компании...;874
324;National Bank;2021-01-01 04:14:55;2022-05-30 17:14:20;2021-10-08;134.88417934049153;Buy;Прогноз основывается на следующих показателях...;581
325;Scotiabank;2020-05-15 18:45:52;2022-06-16 21:54:43;2021-06-25;374.1053561928805;Sell;Наши аналитики рассчитывают на ...;959
326;Wells Fargo;2021-02-06 16:58:48;2022-07-07 18:49:22;2022-04-07;218.31392573868473;Sell;Наши аналитики рассчитывают на ...;401
327;UBS;2020-08-25 11:29:48;2022-08-22 08:54:08;2021-09-13;719.0809069498522;Sell;Наши аналитики рассчитывают на ...;324
328;Kepler Capital;2020-10-31 14:35:09;2022-10-03 10:15:39;2021-12-24;850.5618367309497;Strong Sell;Прогноз основывается на следующих показателях...;149
329;TD Securities;2021-12-18 12:02:00;2022-07-16 08:13:29;2022-11-17;984.8566763641998;Strong Buy;Наше бюро рассчитывает, что показатели компании...;273
330;Газпромбанк;2020-05-19 05:11:14;2022-11-15 11:31:54;2020-11-27;998.2970372935472;Strong Sell;Наши аналитики считают...;928
331;Jefferies;2021-10-02 10:47:07;2022-01-04 00:51:36;2022-05-27;903.302021771387;Sell;Наше издание рекомендует вам ...;341
332;Craig-Hallum;2020-10-18 10:00:25;2022-08-29 12:52:14;2022-03-04;857.5891230189027;Strong Buy;Прогноз основывается на следующих показателях...;628
333;Morgan Stanley;2021-08-09 11:50:26;2022-06-10 21:16:40;2021-09-30;759.4156812738801;Strong Buy;Нельзя сказать иначе в текущей ситуации, но выручка компании ...;327
334;TD Securities;2021-03-05 02:49:50;2022-07-28 18:05:16;2021-06-03;246.72471773392348;Buy;Наши аналитики рассчитывают на ...;780
335;TD Securities;2021-11-17 22:49:46;2022-11-06 05:30:40;2022-01-24;415.1367856041107;Hold;В данной обстановке мы считаем, что компания...;216
336;Nomura;2021-07-04 11:09:53;2022-07-30 19:31:40;2022-05-08;678.8348576712325;Strong Buy;Нельзя сказать иначе в текущей ситуации, но выручка компании ...;760
337;Morgan Stanley;2020-06-25 12:15:36;2022-01-17 16:01:46;2021-03-05;386.1931491953728;Strong Buy;Сегодня нельзя представить что прибыль компании...;689
338;Morgan Stanley;2021-05-08 02:50:52;2022-03-24 22:53:28;2022-07-12;321.0527750977742;Hold;Мы все уверенны, что данная компания...;788
339;Piper Sandler;2020-06-29 05:29:55;2022-07-19 04:41:51;2020-10-03;925.4708107024799;Strong Buy;Мы думаем что дальнейший рост компании...;67
340;ВТБ;2021-04-14 07:25:39;2022-06-23 03:13:12;2021-04-25;529.2765069796521;Strong Sell;Мы все уверенны, что данная компания...;531
341;Guggenheim;2021-02-06 23:39:26;2022-10-26 00:58:49;2021-05-27;912.4228867154244;Sell;Наше издание рекомендует вам ...;369
342;Raymond James;2020-10-08 13:01:27;2022-05-24 15:35:28;2022-12-15;691.3538810848776;Strong Sell;В данной обстановке мы считаем, что компания...;512
343;CIBC;2021-11-02 09:22:41;2022-10-12 13:13:13;2022-12-22;811.5381514788988;Sell;Нельзя сказать иначе в текущей ситуации, но выручка компании ...;299
344;Piper Sandler;2020-03-14 11:39:11;2022-07-13 09:17:35;2021-02-10;448.830574686545;Sell;Мы думаем что дальнейший рост компании...;666
345;Сбер;2021-01-17 09:57:44;2022-05-30 22:10:32;2022-02-25;305.749591063536;Strong Buy;Наши аналитики рассчитывают на ...;562
346;UBS;2020-02-26 18:05:57;2022-04-06 13:12:40;2020-04-13;757.6645561970042;Sell;В данной обстановке мы считаем, что компания...;551
347;Guggenheim;2021-02-13 09:35:36;2022-11-08 17:37:37;2022-05-28;860.5646758411178;Sell;Мы все уверенны, что данная компания...;452
348;Benchmark Co.;2020-05-19 09:50:00;2022-03-13 05:46:49;2021-07-12;46.54085150319807;Buy;Наши аналитики рассчитывают на ...;570
349;Robert W. Baird;2020-09-17 20:18:58;2022-02-11 16:22:38;2021-06-02;824.3552264094465;Strong Sell;Я думаю что причина такой выручки заключается в следующем...;446
350;Газпромбанк;2021-04-25 05:22:34;2022-03-19 22:41:33;2022-04-14;133.19369127495628;Buy;Наше издание рекомендует вам ...;175
351;Jefferies;2021-05-27 19:25:21;2022-12-13 23:16:49;2021-12-20;136.26697516780922;Hold;Наше издание рекомендует вам ...;321
352;Газпромбанк;2020-11-29 00:01:58;2022-07-28 23:53:00;2022-08-17;798.8453427412493;Buy;Наши аналитики считают...;183
353;Nomura;2021-05-26 01:03:33;2022-08-28 04:02:42;2021-11-19;112.17664165778768;Strong Buy;Я думаю что причина такой выручки заключается в следующем...;731
354;TD Securities;2020-01-29 11:32:18;2022-11-09 20:37:50;2022-05-31;464.4008848977819;Buy;Данный прогноз является отражением...;48
355;Jefferies;2021-04-29 04:47:34;2022-11-05 09:00:14;2022-10-11;835.399230182866;Sell;Данный прогноз является отражением...;877
356;Jefferies;2021-05-13 18:41:27;2022-02-27 02:38:11;2021-06-15;760.3327429448553;Strong Sell;Сегодня нельзя представить что прибыль компании...;70
357;Guggenheim;2021-11-30 16:27:23;2022-07-05 08:05:34;2022-08-31;148.94490760352085;Sell;Данный прогноз является отражением...;633
358;MKM Partners;2020-09-21 12:07:04;2022-05-04 18:55:13;2022-02-12;443.80123760867076;Strong Sell;Я не думаю что сегодня можно с уверенностью сказать...;706
359;National Bank;2021-01-23 16:43:21;2022-09-12 07:51:45;2021-09-25;478.42075429208643;Hold;Наше бюро рассчитывает, что показатели компании...;602
360;MKM Partners;2021-04-30 05:06:20;2022-07-02 13:13:02;2021-12-13;704.2473190033529;Strong Sell;Я думаю что причина такой выручки заключается в следующем...;304
361;Bernstein;2021-06-30 12:33:14;2022-04-26 00:39:12;2022-11-29;651.89802882344;Buy;Я думаю что причина такой выручки заключается в следующем...;492
362;Craig-Hallum;2021-07-10 02:48:02;2022-08-14 00:12:45;2022-07-28;16.383517464297743;Sell;Прогноз основывается на следующих показателях...;858
363;Wells Fargo;2020-10-11 01:59:23;2022-10-06 05:09:13;2021-11-26;560.3595359803733;Sell;Наши аналитики считают...;66
364;Газпромбанк;2021-03-17 01:27:46;2022-11-19 16:25:44;2022-02-19;462.22719742921345;Sell;Данный прогноз является отражением...;282
365;National Bank;2020-03-17 11:05:46;2022-12-20 23:56:03;2020-06-13;738.4291335040901;Strong Sell;Прогноз основывается на следующих показателях...;500
366;Bernstein;2021-03-08 02:07:32;2022-03-03 00:00:40;2022-05-15;460.436713007772;Hold;Наши аналитики рассчитывают на ...;605
367;National Bank;2021-11-13 18:58:15;2022-12-06 08:49:02;2022-03-29;293.9870109603265;Strong Sell;Данный прогноз является отражением...;381
